DATETIME,OPEN,HIGH,LOW,CLOSE
2022-01-21,1.1312,1.1361,1.1302,1.1346
2022-01-24,1.1344,1.1347,1.1292,1.1326
2022-01-25,1.1328,1.1332,1.1266,1.1302
2022-01-26,1.1303,1.1313,1.1236,1.1241
2022-01-27,1.1242,1.1245,1.1133,1.1146
2022-01-28,1.1147,1.1175,1.1122,1.1149
2022-01-31,1.1142,1.1249,1.1139,1.1235
2022-02-01,1.1234,1.1281,1.1222,1.1273
2022-02-02,1.1274,1.133,1.1267,1.1306
2022-02-03,1.1304,1.1452,1.127,1.1438
2022-02-04,1.144,1.1485,1.1413,1.1449
2022-02-07,1.1469,1.1469,1.1416,1.1443
2022-02-08,1.1444,1.1451,1.1397,1.1418
2022-02-09,1.1419,1.1448,1.1403,1.1426
2022-02-10,1.1427,1.1496,1.1378,1.1428
2022-02-11,1.1429,1.1433,1.133,1.135
2022-02-14,1.1352,1.137,1.1282,1.1307
2022-02-15,1.1308,1.137,1.1303,1.136
2022-02-16,1.1362,1.1397,1.1345,1.1375
2022-02-17,1.1374,1.1388,1.1324,1.1362
2022-02-18,1.1363,1.1378,1.1315,1.1322
2022-02-21,1.1317,1.1387,1.1307,1.1312
2022-02-22,1.1316,1.1367,1.1289,1.1325
2022-02-23,1.1327,1.1361,1.1301,1.1306
2022-02-24,1.1308,1.1313,1.1109,1.1195
2022-02-25,1.1194,1.1276,1.1167,1.1273
2022-02-28,1.1139,1.1246,1.1123,1.122
2022-03-01,1.1219,1.1234,1.1091,1.1125
2022-03-02,1.1129,1.1143,1.106,1.1121
2022-03-03,1.112,1.1124,1.1035,1.1066
2022-03-04,1.1067,1.1073,1.0891,1.0935
2022-03-07,1.0928,1.0932,1.0808,1.0856
2022-03-08,1.0855,1.096,1.085,1.0899
2022-03-09,1.09,1.1096,1.0891,1.1076
2022-03-10,1.1077,1.1121,1.0977,1.099
2022-03-11,1.0987,1.1044,1.0904,1.0915
2022-03-14,1.0921,1.0995,1.0902,1.0942
2022-03-15,1.0941,1.1021,1.0927,1.0957
2022-03-16,1.0956,1.1048,1.0949,1.1035
2022-03-17,1.1036,1.1139,1.1009,1.1094
2022-03-18,1.1092,1.1119,1.1005,1.1051
2022-03-21,1.1072,1.1072,1.101,1.1017
2022-03-22,1.1018,1.1047,1.0961,1.103
2022-03-23,1.1029,1.1045,1.0965,1.1006
2022-03-24,1.1005,1.1015,1.097,1.0997
2022-03-25,1.0998,1.104,1.0981,1.0982
2022-03-28,1.0985,1.1001,1.0945,1.0988
2022-03-29,1.0984,1.1139,1.0971,1.1088
2022-03-30,1.1087,1.1172,1.1083,1.1161
2022-03-31,1.116,1.1186,1.1061,1.1067
2022-04-01,1.1068,1.1078,1.1028,1.1046
2022-04-04,1.104,1.1056,1.0961,1.0974
2022-04-05,1.0976,1.099,1.09,1.0905
2022-04-06,1.0907,1.0939,1.0875,1.0897
2022-04-07,1.0895,1.0938,1.0866,1.088
2022-04-08,1.0881,1.0893,1.0837,1.0876
2022-04-11,1.0918,1.0935,1.0873,1.0886
2022-04-12,1.0885,1.0905,1.0822,1.0829
2022-04-13,1.0828,1.0896,1.081,1.0892
2022-04-14,1.089,1.0925,1.076,1.0831
2022-04-15,1.083,1.0834,1.0796,1.0814
2022-04-18,1.0802,1.0823,1.077,1.0782
2022-04-19,1.0783,1.0816,1.0762,1.0788
2022-04-20,1.0789,1.0868,1.0784,1.0857
2022-04-21,1.0855,1.0937,1.0825,1.0835
2022-04-22,1.0836,1.0853,1.0771,1.0801
2022-04-25,1.0835,1.0835,1.0698,1.0714
2022-04-26,1.0712,1.074,1.0636,1.0638
2022-04-27,1.0639,1.0657,1.0516,1.056
2022-04-28,1.0559,1.0566,1.0473,1.05
2022-04-29,1.0497,1.0593,1.0492,1.055
2022-05-02,1.0559,1.0566,1.0491,1.0509
2022-05-03,1.0507,1.0579,1.0493,1.052
2022-05-04,1.0522,1.0633,1.0507,1.0623
2022-05-05,1.0622,1.0643,1.0494,1.0542
2022-05-06,1.0541,1.06,1.0484,1.0548
2022-05-09,1.0557,1.0594,1.0496,1.0562
2022-05-10,1.056,1.0587,1.0527,1.0532
2022-05-11,1.0529,1.0578,1.0506,1.0515
2022-05-12,1.0513,1.0531,1.0358,1.0383
2022-05-13,1.0382,1.0421,1.0351,1.0413
2022-05-16,1.0413,1.0445,1.039,1.0433
2022-05-17,1.0434,1.0556,1.0429,1.0553
2022-05-18,1.055,1.0565,1.0461,1.0465
2022-05-19,1.0471,1.0609,1.046,1.0586
2022-05-20,1.0587,1.06,1.0533,1.0565
2022-05-23,1.0563,1.0699,1.0558,1.0692
2022-05-24,1.0691,1.075,1.0547,1.0736
2022-05-25,1.0737,1.0743,1.0643,1.0681
2022-05-26,1.0682,1.0734,1.0663,1.073
2022-05-27,1.0717,1.0766,1.0698,1.0736
2022-05-30,1.073,1.0789,1.0726,1.0781
2022-05-31,1.078,1.0785,1.0681,1.0735
2022-06-01,1.0736,1.0744,1.0628,1.0651
2022-06-02,1.0654,1.0753,1.0646,1.0747
2022-06-03,1.0748,1.0766,1.0706,1.0719
2022-06-06,1.0721,1.0753,1.0667,1.0693
2022-06-07,1.0695,1.0716,1.0653,1.0707
2022-06-08,1.0705,1.075,1.0672,1.0719
2022-06-09,1.0718,1.0774,1.0611,1.0619
2022-06-10,1.0617,1.0644,1.0509,1.0518
2022-06-13,1.0521,1.0522,1.04,1.0407
2022-06-14,1.0408,1.0485,1.0398,1.0418
2022-06-15,1.0419,1.0509,1.0359,1.0446
2022-06-16,1.0445,1.0602,1.0382,1.055
2022-06-17,1.0552,1.0562,1.0448,1.0497
2022-06-20,1.0501,1.0547,1.0474,1.0511
2022-06-21,1.0512,1.0584,1.0509,1.0534
2022-06-22,1.0528,1.0605,1.0472,1.0569
2022-06-23,1.0568,1.0583,1.0485,1.0524
2022-06-24,1.0525,1.0572,1.0513,1.0558
2022-06-27,1.0557,1.0615,1.0551,1.0585
2022-06-28,1.0584,1.0607,1.0507,1.0522
2022-06-29,1.0521,1.0537,1.0436,1.0442
2022-06-30,1.0443,1.0489,1.0384,1.0485
2022-07-01,1.0484,1.0489,1.0369,1.0426
2022-07-04,1.043,1.0464,1.0418,1.0425
2022-07-05,1.0424,1.045,1.0235,1.0265
2022-07-06,1.0272,1.0276,1.0163,1.0184
2022-07-07,1.0183,1.0222,1.0145,1.0162
2022-07-08,1.0164,1.0193,1.0076,1.0188
2022-07-11,1.0186,1.0186,1.0034,1.0043
2022-07-12,1.0042,1.0075,1.0001,1.0039
2022-07-13,1.0037,1.0123,1.0001,1.006
2022-07-14,1.0059,1.0065,0.9953,1.002
2022-07-15,1.0019,1.01,1.0008,1.0088
2022-07-18,1.0082,1.0202,1.0079,1.0145
2022-07-19,1.0144,1.027,1.0121,1.0229
2022-07-20,1.0228,1.0274,1.0156,1.0184
2022-07-21,1.0182,1.0279,1.0158,1.023
2022-07-22,1.0229,1.0256,1.0132,1.0216
2022-07-25,1.0213,1.0259,1.0181,1.022
2022-07-26,1.0222,1.0251,1.0108,1.0119
2022-07-27,1.0117,1.0222,1.0098,1.0198
2022-07-28,1.0202,1.0236,1.0115,1.0198
2022-07-29,1.0199,1.0255,1.0147,1.0227
2022-08-01,1.0221,1.0277,1.0206,1.0263
2022-08-02,1.0266,1.0294,1.0164,1.0168
2022-08-03,1.0167,1.0211,1.0123,1.0167
2022-08-04,1.0168,1.0255,1.0156,1.0247
2022-08-05,1.0246,1.0254,1.0142,1.0184
2022-08-08,1.0184,1.0224,1.016,1.0196
2022-08-09,1.0195,1.0249,1.0189,1.0214
2022-08-10,1.0213,1.0369,1.0203,1.03
2022-08-11,1.0299,1.0366,1.0276,1.0321
2022-08-12,1.032,1.0339,1.0239,1.0259
2022-08-15,1.0261,1.027,1.0155,1.016
2022-08-16,1.0162,1.0195,1.0123,1.0174
2022-08-17,1.0172,1.0204,1.0146,1.0179
2022-08-18,1.0182,1.0195,1.0081,1.0088
2022-08-19,1.0089,1.013,1.0032,1.004
2022-08-22,1.004,1.0048,0.9927,0.9943
2022-08-23,0.9942,1.0015,0.9902,0.9971
