DATETIME,OPEN,HIGH,LOW,CLOSE
2022-12-09,1.2238,1.2324,1.2215,1.2262
2022-12-12,1.2259,1.23,1.2208,1.2273
2022-12-13,1.2271,1.2444,1.2248,1.2365
2022-12-14,1.2363,1.2447,1.2342,1.2425
2022-12-15,1.2424,1.2431,1.2156,1.2179
2022-12-16,1.2178,1.2223,1.1977,1.2141
2022-12-19,1.2144,1.2242,1.212,1.2145
2022-12-20,1.2148,1.2224,1.2085,1.2185
2022-12-21,1.2177,1.2193,1.2055,1.2085
2022-12-22,1.2082,1.2148,1.1994,1.2045
2022-12-23,1.2041,1.2091,1.2014,1.2051
2022-12-26,1.2053,1.2086,1.204,1.2069
2022-12-27,1.2062,1.2114,1.2002,1.2031
2022-12-28,1.2024,1.2125,1.2002,1.2021
2022-12-29,1.2017,1.208,1.2014,1.2055
2022-12-30,1.2056,1.2108,1.2011,1.2098
2023-01-02,1.2098,1.2115,1.2038,1.2048
2023-01-03,1.2045,1.2086,1.1905,1.1967
2023-01-04,1.1966,1.2089,1.1958,1.2054
2023-01-05,1.2056,1.2078,1.1875,1.1911
2023-01-06,1.1906,1.21,1.1841,1.2093
2023-01-09,1.2093,1.2211,1.2085,1.2185
2023-01-10,1.2184,1.2199,1.211,1.215
2023-01-11,1.2151,1.2179,1.2099,1.2149
2023-01-12,1.2148,1.2248,1.2089,1.2212
2023-01-13,1.2211,1.2249,1.215,1.2234
2023-01-16,1.2231,1.2291,1.2172,1.2196
2023-01-17,1.2201,1.23,1.2169,1.2287
2023-01-18,1.2289,1.2435,1.2255,1.2348
2023-01-19,1.2354,1.2398,1.2312,1.2391
2023-01-20,1.2389,1.2406,1.2335,1.2394
2023-01-23,1.2389,1.2449,1.2323,1.2379
2023-01-24,1.2377,1.2413,1.2263,1.2329
2023-01-25,1.2333,1.2405,1.2283,1.2404
2023-01-26,1.2402,1.2431,1.2346,1.241
2023-01-27,1.2409,1.2421,1.2345,1.2396
2023-01-30,1.2381,1.2418,1.2337,1.2352
2023-01-31,1.2351,1.2371,1.2285,1.2317
2023-02-01,1.2322,1.2392,1.2273,1.2372
2023-02-02,1.2376,1.2401,1.2221,1.2224
2023-02-03,1.2222,1.2267,1.2047,1.2056
2023-02-06,1.2048,1.2079,1.2005,1.2018
2023-02-07,1.2019,1.2096,1.196,1.2047
2023-02-08,1.2043,1.2111,1.2032,1.2073
2023-02-09,1.2071,1.2195,1.2056,1.2121
2023-02-10,1.2122,1.214,1.2026,1.206
2023-02-13,1.2064,1.2152,1.203,1.2141
2023-02-14,1.2139,1.2269,1.2118,1.2174
2023-02-15,1.2173,1.2183,1.1989,1.2032
2023-02-16,1.2034,1.2075,1.1965,1.1988
2023-02-17,1.1993,1.2053,1.1915,1.2043
2023-02-20,1.2044,1.2057,1.2014,1.2041
2023-02-21,1.2039,1.2147,1.1986,1.2111
2023-02-22,1.2113,1.2136,1.2036,1.2047
2023-02-23,1.2048,1.2076,1.1992,1.2013
2023-02-24,1.2015,1.2042,1.1929,1.1942
2023-02-27,1.1945,1.2067,1.1923,1.2065
2023-02-28,1.2058,1.2144,1.2017,1.2023
2023-03-01,1.2021,1.209,1.1966,1.2026
2023-03-02,1.203,1.2037,1.1924,1.1947
2023-03-03,1.1945,1.205,1.1942,1.2043
2023-03-06,1.2031,1.205,1.1993,1.2028
2023-03-07,1.2022,1.2066,1.1821,1.1825
2023-03-08,1.1828,1.1874,1.1803,1.1844
2023-03-09,1.1836,1.1939,1.1831,1.1924
2023-03-10,1.1926,1.2111,1.191,1.2034
2023-03-13,1.2034,1.22,1.2034,1.2184
2023-03-14,1.2183,1.2204,1.2138,1.2159
2023-03-15,1.2157,1.2182,1.2009,1.2057
2023-03-16,1.2058,1.2129,1.2027,1.211
2023-03-17,1.2106,1.2231,1.2101,1.2179
2023-03-20,1.2215,1.2286,1.2168,1.2277
2023-03-21,1.2279,1.2283,1.2178,1.2217
2023-03-22,1.2219,1.2335,1.2208,1.227
2023-03-23,1.2269,1.2344,1.2262,1.2287
2023-03-24,1.2288,1.2294,1.2191,1.2232
2023-03-27,1.2237,1.2295,1.2218,1.2286
2023-03-28,1.2283,1.235,1.2281,1.2342
2023-03-29,1.2341,1.2362,1.2303,1.2316
2023-03-30,1.2315,1.2393,1.2294,1.2386
2023-03-31,1.2387,1.2423,1.2324,1.2334
2023-04-03,1.2345,1.2425,1.2275,1.2417
2023-04-04,1.2416,1.2525,1.2394,1.25
2023-04-05,1.2502,1.2515,1.2433,1.2461
2023-04-06,1.2463,1.2487,1.2412,1.2438
2023-04-07,1.244,1.2457,1.239,1.2419
2023-04-10,1.2425,1.2444,1.2344,1.2384
2023-04-11,1.2383,1.2457,1.2379,1.2426
2023-04-12,1.2425,1.2496,1.2398,1.2485
2023-04-13,1.2484,1.2538,1.2479,1.2524
2023-04-14,1.2521,1.2548,1.2398,1.2415
2023-04-17,1.2423,1.2439,1.2353,1.2376
2023-04-18,1.2378,1.2451,1.2368,1.2424
2023-04-19,1.2427,1.2474,1.2392,1.2439
2023-04-20,1.2441,1.2468,1.2405,1.2443
2023-04-21,1.2438,1.2449,1.2366,1.244
2023-04-24,1.2427,1.2487,1.241,1.2485
2023-04-25,1.2481,1.2508,1.2386,1.2409
2023-04-26,1.2408,1.2515,1.2402,1.2468
2023-04-27,1.2467,1.2501,1.2436,1.25
2023-04-28,1.2498,1.2585,1.2446,1.2565
2023-05-01,1.2569,1.2572,1.248,1.2497
2023-05-02,1.2496,1.2513,1.2435,1.2467
2023-05-03,1.2465,1.2589,1.2463,1.2566
2023-05-04,1.2555,1.26,1.2548,1.2574
2023-05-05,1.2572,1.2653,1.256,1.2633
2023-05-08,1.2639,1.2669,1.2612,1.2618
2023-05-09,1.2619,1.2641,1.2577,1.2621
2023-05-10,1.262,1.2681,1.2602,1.2627
2023-05-11,1.2621,1.2641,1.2496,1.251
2023-05-12,1.2512,1.2542,1.2444,1.2448
2023-05-15,1.2462,1.2535,1.2443,1.253
2023-05-16,1.2522,1.2548,1.2465,1.2486
2023-05-17,1.2487,1.2511,1.2421,1.2488
2023-05-18,1.2486,1.2494,1.2391,1.241
2023-05-19,1.2411,1.2485,1.2392,1.2446
2023-05-22,1.2448,1.2473,1.2413,1.2438
2023-05-23,1.2437,1.2447,1.2373,1.2416
2023-05-24,1.2413,1.247,1.2357,1.2365
2023-05-25,1.2364,1.2387,1.2308,1.2321
2023-05-26,1.2323,1.2396,1.2311,1.235
2023-05-29,1.2346,1.2373,1.2335,1.2356
2023-05-30,1.2355,1.2446,1.2327,1.2413
2023-05-31,1.2411,1.2446,1.2348,1.2443
2023-06-01,1.2441,1.2541,1.24,1.2527
2023-06-02,1.2525,1.2546,1.244,1.245
2023-06-05,1.2451,1.2459,1.2369,1.2437
2023-06-06,1.2438,1.246,1.2392,1.2424
2023-06-07,1.2426,1.2501,1.2395,1.2439
2023-06-08,1.2436,1.2562,1.2433,1.256
2023-06-09,1.2561,1.259,1.2535,1.2574
2023-06-12,1.2574,1.2601,1.2485,1.2514
2023-06-13,1.2505,1.2627,1.2504,1.2614
2023-06-14,1.261,1.27,1.26,1.2665
2023-06-15,1.2664,1.2787,1.2629,1.2783
2023-06-16,1.2782,1.285,1.2768,1.2823
2023-06-19,1.2828,1.2838,1.2769,1.2794
2023-06-20,1.2792,1.2808,1.2714,1.2765
2023-06-21,1.2766,1.2802,1.269,1.2768
2023-06-22,1.277,1.2843,1.2724,1.2746
2023-06-23,1.2749,1.2751,1.2687,1.2714
2023-06-26,1.2714,1.275,1.2688,1.2714
2023-06-27,1.2712,1.2761,1.2703,1.2751
2023-06-28,1.2749,1.2754,1.2606,1.2636
2023-06-29,1.2637,1.2668,1.2591,1.2612
2023-06-30,1.2611,1.2728,1.2599,1.27
2023-07-03,1.2688,1.2724,1.2658,1.2692
2023-07-04,1.2691,1.2741,1.2683,1.2715
2023-07-05,1.2713,1.2737,1.2687,1.2704
2023-07-06,1.2705,1.2782,1.2673,1.2742
2023-07-07,1.2739,1.2851,1.2725,1.2837
2023-07-10,1.2831,1.2871,1.275,1.286
2023-07-11,1.2861,1.2936,1.2855,1.2932
2023-07-12,1.2933,1.3002,1.2903,1.2988
2023-07-13,1.2989,1.3141,1.2982,1.3137
2023-07-14,1.3132,1.3142,1.3089,1.3092
2023-07-17,1.3091,1.3111,1.3051,1.3073
2023-07-18,1.3079,1.3127,1.3029,1.3036
2023-07-19,1.3035,1.3046,1.2867,1.2941
2023-07-20,1.294,1.2966,1.2839,1.2868
2023-07-21,1.2867,1.2905,1.2816,1.2855
2023-07-24,1.2858,1.2885,1.2797,1.2826
2023-07-25,1.2843,1.2906,1.2809,1.2903
2023-07-26,1.2901,1.2961,1.2875,1.2942
2023-07-27,1.2941,1.2997,1.2781,1.2796
2023-07-28,1.2797,1.2886,1.2763,1.2849
2023-07-31,1.2846,1.2874,1.2828,1.2835
2023-08-01,1.2836,1.2842,1.2741,1.2776
2023-08-02,1.2775,1.2807,1.268,1.2711
2023-08-03,1.2709,1.2729,1.2621,1.2708
2023-08-04,1.2699,1.2793,1.269,1.2749
2023-08-07,1.2748,1.2819,1.2711,1.2783
2023-08-08,1.2785,1.2787,1.2683,1.275
2023-08-09,1.2747,1.2782,1.2711,1.2717
2023-08-10,1.272,1.2819,1.2669,1.2675
2023-08-11,1.2673,1.2739,1.2666,1.2696
2023-08-14,1.2689,1.2715,1.2616,1.2687
2023-08-15,1.2685,1.2753,1.2674,1.2706
2023-08-16,1.2704,1.2768,1.2687,1.2732
2023-08-17,1.273,1.2788,1.2703,1.2746
2023-08-18,1.2745,1.2767,1.2689,1.2735
2023-08-21,1.273,1.2768,1.2709,1.2756
2023-08-22,1.2755,1.2801,1.2718,1.2732
2023-08-23,1.2734,1.2765,1.2614,1.2724
