DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2021-01-01,0.021964,0.022456,0.021757,0.022163,609236708
2021-01-02,0.022158,0.023004,0.021858,0.02243,808331904
2021-01-03,0.022436,0.024514,0.021925,0.024077,1221770740
2021-01-04,0.024102,0.026273,0.022179,0.025181,1443615170
2021-01-05,0.02517,0.025216,0.022205,0.023281,1394687073
2021-01-06,0.023286,0.025087,0.022796,0.024731,1326253081
2021-01-07,0.024742,0.027143,0.024446,0.025322,1780231709
2021-01-08,0.025332,0.025543,0.023603,0.025041,1485619677
2021-01-09,0.025037,0.029136,0.024295,0.027833,1588928210
2021-01-10,0.027839,0.030025,0.025741,0.027024,1836629302
2021-01-11,0.027016,0.027016,0.022281,0.023817,1529476410
2021-01-12,0.023811,0.024913,0.023055,0.023392,1589243854
2021-01-13,0.023388,0.024828,0.022787,0.024828,977365314
2021-01-14,0.02483,0.025435,0.024183,0.024698,1009302983
2021-01-15,0.024714,0.025822,0.023661,0.024661,1171401250
2021-01-16,0.024655,0.025702,0.024445,0.024962,1059055208
2021-01-17,0.024955,0.025318,0.02422,0.024979,837859402
2021-01-18,0.024987,0.026644,0.024639,0.026179,922404569
2021-01-19,0.02618,0.026574,0.025365,0.025366,912230566
2021-01-20,0.025349,0.025637,0.024146,0.025182,967775756
2021-01-21,0.025185,0.025204,0.022773,0.022773,1087078651
2021-01-22,0.022764,0.02378,0.021733,0.023527,1233868078
2021-01-23,0.023515,0.02418,0.023131,0.023974,748515961
2021-01-24,0.02398,0.025165,0.023854,0.024673,832738696
2021-01-25,0.02467,0.026614,0.024327,0.024342,1188531414
2021-01-26,0.024336,0.024671,0.023532,0.024262,739225977
2021-01-27,0.024262,0.024266,0.02287,0.023403,950278145
2021-01-28,0.023401,0.024705,0.023206,0.02446,631732344
2021-01-29,0.024774,0.03528,0.024279,0.027431,3969268670
2021-01-30,0.027448,0.027559,0.025364,0.026387,1619929634
2021-01-31,0.026394,0.02845,0.025566,0.02607,1506220855
2021-02-01,0.026061,0.028647,0.025796,0.027285,1580917887
2021-02-02,0.027287,0.027757,0.02679,0.027543,1207471312
2021-02-03,0.027547,0.029179,0.027547,0.0286,1092529980
2021-02-04,0.028601,0.028737,0.026982,0.027724,1325019213
2021-02-05,0.027719,0.030232,0.027672,0.030091,1408273246
2021-02-06,0.030081,0.030096,0.027964,0.029136,1562357833
2021-02-07,0.029135,0.030834,0.028356,0.029856,1552955677
2021-02-08,0.029844,0.03458,0.029347,0.033641,2359695638
2021-02-09,0.033627,0.040941,0.033517,0.037994,3460103855
2021-02-10,0.037957,0.040629,0.034506,0.038114,2451750839
2021-02-11,0.038098,0.048319,0.036961,0.047041,3173135279
2021-02-12,0.04701,0.047365,0.043109,0.045645,2866735709
2021-02-13,0.045639,0.050096,0.042823,0.049186,2862830548
2021-02-14,0.049186,0.049438,0.043342,0.045826,2530343105
2021-02-15,0.045793,0.046266,0.038548,0.041828,2917375140
2021-02-16,0.041791,0.045314,0.040845,0.043161,2292370620
2021-02-17,0.043176,0.044614,0.040644,0.04367,1934460210
2021-02-18,0.043663,0.04592,0.043367,0.045476,1412378355
2021-02-19,0.04548,0.052764,0.044867,0.050362,2927232259
2021-02-20,0.050319,0.052379,0.046028,0.047895,2548556037
2021-02-21,0.047857,0.050447,0.046745,0.049047,1775039627
2021-02-22,0.049039,0.049055,0.03999,0.044702,2386694471
2021-02-23,0.044692,0.044721,0.031911,0.036861,2760929642
2021-02-24,0.036883,0.040883,0.035735,0.039466,1957304500
2021-02-25,0.039458,0.040823,0.037175,0.037182,1169389404
2021-02-26,0.037225,0.038715,0.035126,0.03742,1564487273
2021-02-27,0.037439,0.039982,0.037439,0.038607,1130657478
2021-02-28,0.038606,0.038796,0.03592,0.037754,1403186908
2021-03-01,0.037764,0.039899,0.037341,0.039687,1356137256
2021-03-02,0.039681,0.040551,0.037722,0.038766,1162242943
2021-03-03,0.038772,0.041208,0.038606,0.040744,1071932467
2021-03-04,0.040723,0.044297,0.040294,0.042934,2433459224
2021-03-05,0.042927,0.042987,0.040727,0.042203,1290144827
2021-03-06,0.042207,0.04258,0.04106,0.042204,997336513
2021-03-07,0.0422,0.043463,0.042065,0.043368,882254184
2021-03-08,0.043357,0.044899,0.042452,0.044565,1413625959
2021-03-09,0.044587,0.045107,0.043845,0.044694,1151069674
2021-03-10,0.044695,0.044862,0.042837,0.043203,1308442432
2021-03-11,0.043175,0.043256,0.0417,0.04299,1147896241
2021-03-12,0.042997,0.043132,0.0411,0.041865,1128543579
2021-03-13,0.041869,0.04511,0.040982,0.044185,1755633235
2021-03-14,0.044192,0.044959,0.04276,0.042929,1228452121
2021-03-15,0.04292,0.043599,0.040864,0.042628,1503452419
2021-03-16,0.042611,0.044417,0.041338,0.04394,1459334199
2021-03-17,0.043952,0.046655,0.043696,0.045879,1794114211
2021-03-18,0.045845,0.04607,0.044411,0.044954,1147623066
2021-03-19,0.044948,0.049924,0.044159,0.049213,1739753274
2021-03-20,0.049219,0.057159,0.049219,0.051128,3758301845
2021-03-21,0.051131,0.054146,0.049284,0.053263,2269420866
2021-03-22,0.053285,0.055614,0.049818,0.050086,1897747170
