DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2021-01-01,1.393409013748169,1.4928710460662842,1.2979049682617188,1.3573219776153564,37706129
2021-01-02,1.359320044517517,1.4274359941482544,1.3149900436401367,1.4096859693527222,14795813
2021-01-03,1.4106320142745972,1.5759660005569458,1.4106320142745972,1.4727180004119873,39055507
2021-01-04,1.4736340045928955,1.5610580444335938,1.3042939901351929,1.3836870193481443,37590382
2021-01-05,1.3849279880523682,1.5178840160369873,1.3390729427337646,1.501966953277588,38167272
2021-01-06,1.4987900257110596,1.596634030342102,1.4174610376358032,1.5418570041656494,29512733
2021-01-07,1.5426349639892578,1.56147301197052,1.489617943763733,1.497318983078003,26547488
2021-01-08,1.4970710277557373,1.926061034202576,1.4321810007095337,1.715013027191162,29827524
2021-01-09,1.7296899557113647,1.8190549612045288,1.646116018295288,1.7648500204086304,77594410
2021-01-10,1.7652950286865234,1.9387500286102293,1.637078046798706,1.7361630201339722,49923204
2021-01-11,1.7385770082473757,1.7472809553146362,1.3517919778823853,1.4834280014038086,43073514
2021-01-12,1.483441948890686,1.6162790060043335,1.4293659925460815,1.4334319829940796,29861848
2021-01-13,1.4337010383605957,1.6070009469985962,1.3937480449676514,1.606495022773743,24489993
2021-01-14,1.6065629720687866,1.7665599584579468,1.5854740142822266,1.7178000211715698,25201437
2021-01-15,1.7226890325546265,1.9078819751739504,1.699869990348816,1.8329479694366453,52659488
2021-01-16,1.831423044204712,2.238759994506836,1.831423044204712,2.0950710773468018,61167908
2021-01-17,2.0907020568847656,2.7403910160064697,2.015376091003418,2.506819009780884,119153078
2021-01-18,2.505139112472534,2.644637107849121,2.3257110118865967,2.4089109897613525,43885425
2021-01-19,2.409274101257324,2.474558115005493,2.1777799129486084,2.1777799129486084,35174742
2021-01-20,2.170973062515259,2.5620009899139404,2.120059013366699,2.4869658946990967,86392041
2021-01-21,2.488024950027466,2.554107904434204,2.1434099674224854,2.1690499782562256,57214223
2021-01-22,2.165127992630005,2.516191005706787,2.0096449851989746,2.366408109664917,50446877
2021-01-23,2.366874933242798,2.5244948863983154,2.325040102005005,2.3682870864868164,23419374
2021-01-24,2.3681039810180664,2.7142200469970703,2.35772705078125,2.5644690990448,50469554
2021-01-25,2.5636470317840576,2.6797749996185303,2.4356579780578613,2.454792022705078,23760402
2021-01-26,2.4488329887390137,2.5600829124450684,2.185236930847168,2.3780460357666016,39965411
2021-01-27,2.3760790824890137,2.380518913269043,2.0194880962371826,2.039674997329712,41992546
2021-01-28,2.0385029315948486,2.31506896018982,2.014566898345948,2.2590548992156982,46315515
2021-01-29,2.2610080242156982,2.335832118988037,2.109920024871826,2.202069044113159,55673610
2021-01-30,2.201414108276367,2.248840093612671,2.06213903427124,2.172293901443481,43584551
2021-01-31,2.174206018447876,2.4169468879699707,2.059528112411499,2.1445469856262207,56839723
2021-02-01,2.144893884658813,2.328675985336304,2.0951499938964844,2.2542641162872314,43167042
2021-02-02,2.2577950954437256,2.54082989692688,2.2244110107421875,2.473388910293579,74249728
2021-02-03,2.467223882675171,2.625204086303711,2.3987770080566406,2.564932107925415,60257784
2021-02-04,2.5598490238189697,2.663494110107422,2.407573938369751,2.498318910598755,64653368
2021-02-05,2.4978458881378174,2.9433529376983643,2.497652053833008,2.8616909980773926,78257467
2021-02-06,2.8600220680236816,2.877078056335449,2.536010980606079,2.688236951828003,66638385
2021-02-07,2.68894100189209,3.482422113418579,2.60576605796814,3.3923261165618896,95920818
2021-02-08,3.3964669704437256,3.52686095237732,3.057321071624756,3.4787139892578125,97320096
2021-02-09,3.459665060043335,3.464961051940918,3.222973108291626,3.306433916091919,52187138
2021-02-10,3.307756900787353,3.6982479095458975,3.136600971221924,3.265678882598877,135637373
2021-02-11,3.255522966384888,3.5293989181518555,3.172055959701538,3.4659268856048584,86071180
2021-02-12,3.4546051025390625,4.9372382164001465,3.4168150424957275,4.69671106338501,218674388
2021-02-13,4.71661376953125,5.531022071838379,4.54108190536499,4.809296131134033,216219956
2021-02-14,4.815771102905273,4.850428104400635,4.162612915039063,4.330364227294922,93946377
2021-02-15,4.323596954345703,4.376963138580322,3.515557050704956,4.016372203826904,90419157
2021-02-16,4.0140581130981445,4.439418792724609,3.8682711124420166,4.071235179901123,83436962
2021-02-17,4.080726146697998,4.379784107208252,3.844897985458374,4.225905895233154,81244322
2021-02-18,4.230317115783691,4.6532301902771,4.0416412353515625,4.443097114562988,81784473
2021-02-19,4.443387985229492,4.518808841705322,4.114081859588623,4.381939888000488,83495085
2021-02-20,4.380218982696533,4.727167129516602,3.751344919204712,4.023756980895996,104327572
2021-02-21,4.007590770721436,4.191615104675293,3.868506908416748,4.102293014526367,63841419
2021-02-22,4.09000301361084,4.09000301361084,2.9858789443969727,3.730676889419556,120864499
2021-02-23,3.726398944854736,3.7531778812408447,2.670546054840088,3.360050916671753,147446957
2021-02-24,3.370516061782837,3.647831916809082,3.176193952560425,3.599745988845825,71158607
2021-02-25,3.58611798286438,4.667418003082275,3.471712112426758,3.868169069290161,139316711
2021-02-26,3.892198085784912,4.838906764984131,3.80138897895813,4.220170974731445,229314549
2021-02-27,4.23105001449585,4.433913230895996,3.908282995223999,4.00744104385376,73453021
2021-02-28,4.008876800537109,4.013305187225342,3.4452710151672363,3.808234930038452,91631823
2021-03-01,3.817560911178589,4.295784950256348,3.806745052337648,4.196610927581787,69932880
2021-03-02,4.19799280166626,4.239692211151123,3.8769071102142334,4.04081392288208,56279056
2021-03-03,4.040709018707275,4.296765804290772,4.014545917510986,4.192681789398193,51661172
2021-03-04,4.18089485168457,4.645662784576416,4.129429817199707,4.445529937744141,116659047
2021-03-05,4.515346050262451,4.55224609375,4.066956043243408,4.177372932434082,75230256
2021-03-06,4.169651031494141,4.246572017669678,3.9376978874206543,4.053048133850098,40698384
2021-03-07,4.053102016448975,4.401377201080322,4.053102016448975,4.279623031616211,47251251
