DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-08-26,11366.894531,11530.052734,11296.993164,11488.363281,22466660958
2020-08-27,11485.608398,11570.786133,11185.941406,11323.397461,23240415076
2020-08-28,11325.295898,11545.615234,11316.422852,11542.5,19807127588
2020-08-29,11541.054688,11585.640625,11466.292969,11506.865234,17485597759
2020-08-30,11508.713867,11715.264648,11492.381836,11711.505859,19760127945
2020-08-31,11713.306641,11768.876953,11598.318359,11680.820313,22285928250
2020-09-01,11679.316406,12067.081055,11601.128906,11970.478516,27311555343
2020-09-02,11964.823242,11964.823242,11290.793945,11414.03418,28037405299
2020-09-03,11407.191406,11443.022461,10182.464844,10245.296875,31927261555
2020-09-04,10230.365234,10663.919922,10207.94043,10511.813477,29965130374
2020-09-05,10512.530273,10581.571289,9946.675781,10169.567383,44916565292
2020-09-06,10167.216797,10353.927734,10056.885742,10280.351563,37071460174
2020-09-07,10280.998047,10399.15332,9916.493164,10369.563477,33703098409
2020-09-08,10369.306641,10414.775391,9945.110352,10131.516602,33430927462
2020-09-09,10134.151367,10350.542969,10017.250977,10242.347656,24128292755
2020-09-10,10242.330078,10503.912109,10238.135742,10363.138672,54406443211
2020-09-11,10369.02832,10434.922852,10140.836914,10400.915039,45201121775
2020-09-12,10409.861328,10578.837891,10292.386719,10442.170898,36750077324
2020-09-13,10452.399414,10577.214844,10224.330078,10323.755859,36506852789
2020-09-14,10328.734375,10800.010742,10266.008789,10680.837891,35453581940
2020-09-15,10677.754883,10938.631836,10656.459961,10796.951172,32509451925
2020-09-16,10797.761719,11100.124023,10704.884766,10974.905273,30769986455
2020-09-17,10973.251953,11037.420898,10774.62793,10948.990234,38151810523
2020-09-18,10951.820313,11034.908203,10829.657227,10944.585938,26341903912
2020-09-19,10933.75293,11134.092773,10909.618164,11094.34668,22764204008
2020-09-20,11095.870117,11095.870117,10814.477539,10938.271484,24699523788
2020-09-21,10934.925781,10988.304688,10380.260742,10462.259766,28884999244
2020-09-22,10459.624023,10568.077148,10382.726563,10538.459961,23621787804
2020-09-23,10535.492188,10537.828125,10197.865234,10246.186523,23788661867
2020-09-24,10248.786133,10771.056641,10231.490234,10760.066406,47144380902
2020-09-25,10761.109375,10777.696289,10578.914063,10692.716797,39348590957
2020-09-26,10695.575195,10772.999023,10667.28125,10750.723633,46852525493
2020-09-27,10746.892578,10803.976563,10622.921875,10775.269531,53745972818
2020-09-28,10776.613281,10945.347656,10703.893555,10709.652344,47762394731
2020-09-29,10709.650391,10860.000977,10649.495117,10844.640625,46582396602
2020-09-30,10843.871094,10847.256836,10669.321289,10784.491211,44171073700
2020-10-01,10795.254883,10933.624023,10472.356445,10619.452148,40023134100
2020-10-02,10619.821289,10657.837891,10416.689453,10575.974609,48661453918
2020-10-03,10575.100586,10598.94043,10511.129883,10549.329102,44660271563
2020-10-04,10550.44043,10686.0,10534.391602,10669.583008,71251776995
