DATETIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2021-01-01,124.672768,133.18576,123.328079,126.230347,7326980728
2021-01-02,126.272964,140.372574,123.693619,136.944885,10532067985
2021-01-03,136.949402,163.898636,135.739914,160.190582,15385661271
2021-01-04,160.271164,173.027817,143.623962,154.807327,13659785704
2021-01-05,154.897552,162.850189,147.40007,158.594772,10192818976
2021-01-06,158.66597,169.657455,155.452866,169.016922,10743884477
2021-01-07,169.068222,180.873383,162.806549,169.615952,13099581396
2021-01-08,169.641525,181.766632,151.650253,173.279877,14705614969
2021-01-09,173.253754,179.090073,164.152481,177.483932,11136779198
2021-01-10,177.477188,185.78035,163.78479,171.114838,12774461582
2021-01-11,171.094833,171.094833,114.956459,139.252228,17994263494
2021-01-12,139.079987,146.716385,128.92659,132.63591,11898878222
2021-01-13,132.658936,147.877899,126.862045,147.421341,8421748673
2021-01-14,147.379745,156.566925,144.182785,152.084579,8271411810
2021-01-15,152.111526,155.117233,132.193329,144.237549,8416625031
2021-01-16,144.188187,152.060822,140.002014,144.265427,7183807955
2021-01-17,144.224838,146.824234,137.069504,142.430817,6098835633
2021-01-18,142.434647,154.525696,138.811432,152.144089,6640211538
2021-01-19,152.197556,165.924301,150.487885,153.487427,9314780275
2021-01-20,153.356094,156.138489,139.092697,149.931427,9002037330
2021-01-21,149.944092,149.944092,126.2342,130.133499,8703006148
2021-01-22,130.073837,141.015503,123.646927,137.271454,8550579025
2021-01-23,137.197693,142.339264,135.111374,137.750992,5380627901
2021-01-24,137.738708,142.652405,134.478394,141.47731,4972171240
2021-01-25,141.438278,147.150284,137.009933,137.444199,6344860290
2021-01-26,137.432922,139.54097,128.866409,134.755264,5897389103
2021-01-27,134.75145,134.86264,118.787514,122.949471,6281091792
2021-01-28,122.941254,135.791534,121.536354,133.486938,5828235786
2021-01-29,138.218521,144.958435,132.161758,135.012573,8878892082
2021-01-30,134.999252,135.903397,128.916565,133.400024,6332391807
2021-01-31,133.41803,134.703705,126.252991,129.570816,4539387378
2021-02-01,129.5746,136.130219,126.350449,131.951935,5607159828
2021-02-02,131.952911,145.532913,131.952911,142.506973,7552216052
2021-02-03,142.47673,155.892303,142.167755,155.61203,8586975076
2021-02-04,155.656479,158.088776,142.414093,145.148193,7811659280
2021-02-05,145.150635,156.535309,144.318176,154.852219,7359451680
2021-02-06,154.85408,163.430939,150.512772,155.714737,8323878876
2021-02-07,155.66954,157.128647,145.662537,151.140076,6884924123
2021-02-08,151.107513,168.265945,148.122726,167.219055,8863883926
2021-02-09,167.213989,183.644485,164.68782,182.114471,10156352233
2021-02-10,181.987457,194.182983,172.255447,182.174393,12820808289
2021-02-11,182.062744,192.504883,176.554535,184.496002,9278994121
2021-02-12,184.387146,199.41687,178.123352,197.231705,10839370443
2021-02-13,197.234329,228.38446,192.919647,226.2276,16565513036
2021-02-14,226.285873,229.205154,210.101669,214.430267,12902511399
2021-02-15,214.324997,219.638504,192.121246,207.681015,13482646966
2021-02-16,207.610443,221.05159,201.29599,210.54657,12666436004
2021-02-17,210.569031,236.973526,204.242935,236.973526,13792789978
2021-02-18,236.949249,238.196609,221.592896,226.869553,7889078633
2021-02-19,226.899292,241.161285,220.956772,236.67601,7151082978
2021-02-20,236.654907,245.95752,216.641663,227.619888,8208699025
2021-02-21,227.519623,233.147995,220.983749,227.231354,6934669818
2021-02-22,227.223816,227.234802,182.527649,208.106796,9523044215
2021-02-23,208.123413,208.369675,159.684677,176.934921,10944696472
2021-02-24,176.966766,189.165466,169.789001,181.378494,7205360252
2021-02-25,181.385422,204.743835,176.03215,178.90184,7327999233
2021-02-26,179.128525,182.075851,163.248245,170.398148,7875998386
2021-02-27,170.431427,179.929871,167.908783,172.100449,4991079437
2021-02-28,172.102188,172.646179,154.799789,164.92717,5945000101
2021-03-01,164.983139,176.355164,163.966431,175.2379,4627257694
2021-03-02,175.209686,184.730499,171.199631,177.872437,5247274825
2021-03-03,177.974365,196.258942,177.366501,188.525665,6392122021
2021-03-04,188.458313,194.231857,177.324738,181.078644,5488598135
2021-03-05,181.039963,183.10257,169.327133,180.76561,4560793618
2021-03-06,180.706329,184.339584,175.395447,182.981903,3799599706
2021-03-07,182.990692,191.770233,182.422348,190.759109,3541357558
2021-03-08,190.771271,194.619186,180.06842,191.927689,4401225306
2021-03-09,191.940048,204.750626,189.419708,203.637863,5408294951
2021-03-10,203.641586,207.392395,192.582458,200.516861,6296082804
2021-03-11,200.449753,203.167831,191.536835,201.250336,4823154653
2021-03-12,201.273666,223.614975,198.953842,220.829407,8079722567
2021-03-13,220.864532,229.373978,213.611343,226.578293,6378541696
