DATETIME,OPEN,HIGH,LOW,CLOSE
2022-12-19,1.06,1.066,1.0576,1.0609
2022-12-20,1.061,1.066,1.058,1.0625
2022-12-21,1.0623,1.0648,1.0591,1.0607
2022-12-22,1.0606,1.0662,1.0574,1.0598
2022-12-23,1.0599,1.0634,1.0587,1.0617
2022-12-26,1.067,1.067,1.0606,1.0637
2022-12-27,1.0638,1.0672,1.0612,1.0642
2022-12-28,1.0639,1.0676,1.0607,1.0613
2022-12-29,1.0614,1.0693,1.061,1.0664
2022-12-30,1.0662,1.0716,1.0639,1.0703
2023-01-02,1.0727,1.0729,1.0651,1.0668
2023-01-03,1.0653,1.0685,1.052,1.055
2023-01-04,1.0548,1.0636,1.0541,1.0606
2023-01-05,1.0604,1.0634,1.0516,1.0523
2023-01-06,1.0521,1.065,1.0484,1.0644
2023-01-09,1.0646,1.0763,1.0637,1.0735
2023-01-10,1.073,1.076,1.0712,1.0735
2023-01-11,1.0734,1.0778,1.0726,1.0757
2023-01-12,1.0758,1.0867,1.0733,1.0854
2023-01-13,1.0853,1.087,1.0782,1.0833
2023-01-16,1.0849,1.0877,1.0802,1.0821
2023-01-17,1.0823,1.0871,1.0775,1.0789
2023-01-18,1.079,1.0888,1.0768,1.0797
2023-01-19,1.0795,1.0842,1.0783,1.0833
2023-01-20,1.0831,1.0861,1.0803,1.0857
2023-01-23,1.0878,1.0928,1.0847,1.0874
2023-01-24,1.0872,1.0899,1.0837,1.0888
2023-01-25,1.0889,1.0925,1.0858,1.0915
2023-01-26,1.0917,1.0931,1.0852,1.0892
2023-01-27,1.0893,1.0902,1.0839,1.0869
2023-01-30,1.0874,1.0916,1.084,1.0852
2023-01-31,1.0848,1.0877,1.0803,1.0866
2023-02-01,1.0865,1.1002,1.0853,1.0991
2023-02-02,1.099,1.1036,1.0889,1.0911
2023-02-03,1.091,1.0942,1.0793,1.0799
2023-02-06,1.0829,1.0829,1.071,1.0726
2023-02-07,1.0727,1.0768,1.067,1.073
2023-02-08,1.0726,1.0763,1.071,1.0713
2023-02-09,1.0715,1.0793,1.071,1.0743
2023-02-10,1.0739,1.0755,1.0667,1.0679
2023-02-13,1.0703,1.0732,1.0656,1.0727
2023-02-14,1.0725,1.0807,1.0708,1.0737
2023-02-15,1.0739,1.0746,1.0662,1.0688
2023-02-16,1.069,1.0724,1.0655,1.0672
2023-02-17,1.0673,1.07,1.0614,1.0696
2023-02-20,1.0722,1.0722,1.0671,1.0687
2023-02-21,1.0686,1.0699,1.0638,1.0647
2023-02-22,1.0649,1.0666,1.06,1.0607
2023-02-23,1.0605,1.063,1.0578,1.0596
2023-02-24,1.0597,1.0616,1.0536,1.0547
2023-02-27,1.0586,1.0621,1.0533,1.0611
2023-02-28,1.0613,1.0646,1.0574,1.0578
2023-03-01,1.0576,1.0694,1.0566,1.0671
2023-03-02,1.0668,1.0676,1.0577,1.0597
2023-03-03,1.0598,1.064,1.059,1.0635
2023-03-06,1.062,1.0697,1.0615,1.0686
2023-03-07,1.068,1.0697,1.0546,1.0549
2023-03-08,1.0551,1.0577,1.0525,1.0544
2023-03-09,1.0546,1.0593,1.0539,1.0585
2023-03-10,1.0582,1.0703,1.0575,1.0642
2023-03-13,1.0642,1.0752,1.0642,1.0734
2023-03-14,1.0733,1.0751,1.0679,1.0733
2023-03-15,1.0734,1.0762,1.0519,1.0578
2023-03-16,1.0577,1.0638,1.0552,1.0612
2023-03-17,1.0611,1.0687,1.0609,1.0669
2023-03-20,1.069,1.0733,1.0632,1.0723
2023-03-21,1.0724,1.0791,1.0704,1.0771
2023-03-22,1.0769,1.0914,1.0759,1.0857
2023-03-23,1.0856,1.0931,1.0827,1.0833
2023-03-24,1.0834,1.0842,1.0715,1.0762
2023-03-27,1.0778,1.0804,1.0745,1.0799
2023-03-28,1.0798,1.0851,1.0795,1.0847
2023-03-29,1.0845,1.0874,1.082,1.0844
2023-03-30,1.0846,1.0927,1.0825,1.0905
2023-03-31,1.0908,1.0928,1.0837,1.0843
2023-04-03,1.0873,1.0917,1.0789,1.0905
2023-04-04,1.0902,1.0976,1.0884,1.0957
2023-04-05,1.0955,1.0971,1.0892,1.0907
2023-04-06,1.0905,1.094,1.0885,1.0922
2023-04-07,1.0924,1.0928,1.0879,1.0908
2023-04-10,1.0996,1.0996,1.0832,1.0861
2023-04-11,1.0864,1.0931,1.0858,1.0914
2023-04-12,1.0913,1.1003,1.0911,1.0993
2023-04-13,1.0992,1.107,1.0979,1.1047
2023-04-14,1.1049,1.1077,1.0973,1.0994
2023-04-17,1.1103,1.1103,1.091,1.093
2023-04-18,1.0928,1.0986,1.0923,1.0975
2023-04-19,1.0974,1.0986,1.0918,1.0956
2023-04-20,1.0955,1.0992,1.0934,1.0971
2023-04-21,1.0972,1.0995,1.0939,1.0992
2023-04-24,1.11,1.11,1.0966,1.1049
2023-04-25,1.1048,1.1069,1.0964,1.0977
2023-04-26,1.0973,1.1096,1.0969,1.1042
2023-04-27,1.1043,1.1066,1.0993,1.1031
2023-04-28,1.1029,1.1047,1.0965,1.1019
2023-05-01,1.1131,1.1131,1.0965,1.0976
2023-05-02,1.0975,1.101,1.0943,1.1
2023-05-03,1.1002,1.1093,1.0998,1.1065
2023-05-04,1.1063,1.1093,1.0987,1.1012
2023-05-05,1.1015,1.1049,1.0968,1.1018
2023-05-08,1.1146,1.1146,1.1,1.1006
2023-05-09,1.1008,1.1009,1.0942,1.0962
2023-05-10,1.0963,1.1008,1.0942,1.0983
2023-05-11,1.0985,1.1,1.0901,1.0917
2023-05-12,1.0918,1.0938,1.0848,1.0853
2023-05-15,1.0864,1.0894,1.0846,1.0877
2023-05-16,1.0876,1.0906,1.0855,1.0866
2023-05-17,1.0865,1.0876,1.0811,1.084
2023-05-18,1.0841,1.085,1.0763,1.0771
2023-05-19,1.077,1.0832,1.076,1.0806
2023-05-22,1.0825,1.0833,1.0796,1.0813
2023-05-23,1.0814,1.0823,1.0761,1.0771
2023-05-24,1.0773,1.0804,1.0749,1.0752
2023-05-25,1.0754,1.076,1.0709,1.0728
2023-05-26,1.0724,1.076,1.0702,1.0729
2023-05-29,1.0731,1.0746,1.0706,1.0708
2023-05-30,1.071,1.0749,1.0673,1.0735
2023-05-31,1.0733,1.0738,1.0636,1.0689
2023-06-01,1.0691,1.0772,1.0662,1.0764
2023-06-02,1.0762,1.078,1.0705,1.071
2023-06-05,1.0728,1.0728,1.0675,1.0715
2023-06-06,1.0713,1.0734,1.0668,1.0693
2023-06-07,1.0694,1.0741,1.0669,1.0701
2023-06-08,1.0699,1.0788,1.0697,1.0785
2023-06-09,1.0783,1.0789,1.0743,1.075
2023-06-12,1.0754,1.0793,1.0733,1.0759
2023-06-13,1.0761,1.0825,1.0756,1.0796
2023-06-14,1.0794,1.0866,1.0775,1.0836
2023-06-15,1.0832,1.0955,1.0804,1.0947
2023-06-16,1.0949,1.0973,1.0919,1.0945
2023-06-19,1.0968,1.0968,1.0908,1.0925
2023-06-20,1.0923,1.0949,1.0893,1.092
2023-06-21,1.0921,1.0994,1.0907,1.099
2023-06-22,1.0987,1.1013,1.0949,1.0956
2023-06-23,1.0959,1.0971,1.0845,1.0895
2023-06-26,1.0937,1.0937,1.0888,1.0909
2023-06-27,1.0907,1.0979,1.0903,1.0961
2023-06-28,1.0964,1.0973,1.0898,1.0914
2023-06-29,1.0915,1.0943,1.0861,1.0864
2023-06-30,1.0867,1.0934,1.0836,1.0914
2023-07-03,1.0924,1.0926,1.0871,1.0914
2023-07-04,1.0912,1.0924,1.0877,1.088
2023-07-05,1.0881,1.091,1.0852,1.0856
2023-07-06,1.0857,1.0902,1.0834,1.0893
2023-07-07,1.0889,1.0976,1.0867,1.097
2023-07-10,1.0973,1.1007,1.0944,1.1003
2023-07-11,1.1004,1.1028,1.0978,1.1011
2023-07-12,1.1012,1.1142,1.1005,1.113
2023-07-13,1.1132,1.123,1.1129,1.1228
2023-07-14,1.1227,1.1248,1.1205,1.1229
2023-07-17,1.125,1.1252,1.1205,1.124
2023-07-18,1.1237,1.1277,1.121,1.123
2023-07-19,1.1231,1.1242,1.1175,1.1204
2023-07-20,1.1202,1.1231,1.1119,1.1131
2023-07-21,1.1134,1.1147,1.1109,1.1126
2023-07-24,1.113,1.1149,1.1061,1.1067
2023-07-25,1.1065,1.1089,1.1022,1.1056
2023-07-26,1.1057,1.1109,1.1038,1.1086
2023-07-27,1.1088,1.1153,1.0966,1.098
2023-07-28,1.0979,1.1048,1.0945,1.1019
2023-07-31,1.1015,1.1048,1.0994,1.0999
2023-08-01,1.0997,1.1006,1.0954,1.0984
2023-08-02,1.0985,1.1022,1.0919,1.0939
2023-08-03,1.094,1.0964,1.0913,1.095
2023-08-04,1.0948,1.1043,1.0935,1.1012
2023-08-07,1.1028,1.1034,1.0966,1.1004
2023-08-08,1.1007,1.1015,1.0929,1.0959
2023-08-09,1.0954,1.0998,1.0952,1.0974
2023-08-10,1.0977,1.1066,1.0968,1.0983
2023-08-11,1.0982,1.1007,1.0943,1.0948
2023-08-14,1.0962,1.0964,1.0876,1.0907
2023-08-15,1.0905,1.0954,1.0898,1.0907
2023-08-16,1.0906,1.0937,1.0872,1.088
2023-08-17,1.0878,1.0921,1.0857,1.0873
2023-08-18,1.0867,1.0896,1.0846,1.0873
2023-08-21,1.0875,1.0916,1.087,1.0896
2023-08-22,1.0897,1.0932,1.0833,1.0846
2023-08-23,1.0848,1.0874,1.0803,1.0864
